adult,genres,id,imdb_id,overview,tagline,title,vote_average,vote_count,release_year,imdb_url
0,Comedy,319341,tt4080672,"Florence and Vincent Leroy are a model couple. They have great jobs, a perfect marriage and delightful children. And now they want their divorce to be an equal success. But when they are both simultaneously promoted to their dream jobs, their relationship becomes a nightmare. From that moment on, the gloves are off, the two exes declare war and will do everything in their power to NOT have custody of their children.",,Daddy or Mommy,6.1,397.0,2015,https://www.imdb.com/title/tt4080672/
0,Comedy Drama,303991,tt1172049,An emotionally desperate investment banker finds hope through a woman he meets in Chicago.,Life: Some disassembly required.,Demolition,6.6,661.0,2016,https://www.imdb.com/title/tt1172049/
0,Comedy Drama,10317,tt1018765,"A feature film based on the documentary ""Our Brand Is Crisis"", which focuses on the use of American political campaign strategies in South America.",May the best campaign win.,Our Brand Is Crisis,5.8,196.0,2015,https://www.imdb.com/title/tt1018765/
0,Action Drama History,253450,tt3508840,A female assassin during the Tang Dynasty who begins to question her loyalties when she falls in love with one of her targets.,,The Assassin,6.6,158.0,2015,https://www.imdb.com/title/tt3508840/
0,Comedy,296100,tt3530002,"In New York City for their annual tradition of Christmas Eve debauchery, three lifelong best friends set out to find the Holy Grail of Christmas parties since their yearly reunion might be coming to an end.","Their past, present and future. All in one night.",The Night Before,6.1,548.0,2015,https://www.imdb.com/title/tt3530002/
0,Drama Thriller,322125,tt4058500,"A struggling writer finds a shortcut to fame, but a blackmailer threatens to ruin his perfect life.",,A Perfect Man,7.0,141.0,2015,https://www.imdb.com/title/tt4058500/
0,Adventure Drama,253412,tt2719848,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",The Storm Awaits.,Everest,6.7,1805.0,2015,https://www.imdb.com/title/tt2719848/
0,Comedy Fantasy,330764,tt3792960,"God lives in Brussels. On earth though, God is a coward, with pathetical morals and being odious with his family. His daughter, Ea, is bored at home and can't stand being locked up in a small apartment in ordinary Brussels, until the day she decides to revolt against her dad...",God Exists. He Lives in Brussels with his teenage daughter.,The Brand New Testament,6.4,435.0,2015,https://www.imdb.com/title/tt3792960/
0,Drama Thriller History,314365,tt1895587,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",Break the story. Break the silence.,Spotlight,7.8,2751.0,2015,https://www.imdb.com/title/tt1895587/
0,War Drama Thriller,336050,tt3808342,"In the horror of 1944 Auschwitz, a prisoner forced to burn the corpses of his own people finds moral survival trying to save from the flames the body of a boy he takes for his son.",,Son of Saul,7.1,285.0,2015,https://www.imdb.com/title/tt3808342/
0,Drama Thriller Horror,333674,tt4009278,"Anna suffers from agoraphobia so crippling that when a trio of criminals break into her house, she cannot bring herself to flee. But what the intruders don't realize is that agoraphobia is not her only psychosis.",They Should Have Left Her Alone,Intruders,5.7,153.0,2016,https://www.imdb.com/title/tt4009278/
0,Thriller Drama,245698,tt1596345,American chess champion Bobby Fischer prepares for a legendary match-up against Russian Boris Spassky.,On the board he fought the Cold War. In his mind he fought his madness.,Pawn Sacrifice,6.7,272.0,2015,https://www.imdb.com/title/tt1596345/
0,Action Adventure Science Fiction,325348,tt3072482,"Henry, a newly resurrected cyborg who must save his wife/creator from the clutches of a psychotic tyrant with telekinetic powers, AKAN, and his army of mercenaries. Fighting alongside Henry is Jimmy, who is Henry's only hope to make it through the day. Hardcore takes place over the course of one day, in Moscow, Russia.",First they made him dangerous. Then they made him mad.,Hardcore Henry,6.2,780.0,2015,https://www.imdb.com/title/tt3072482/
0,Drama,295964,tt2503944,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",Never underestimate a man with everything to lose.,Burnt,6.3,974.0,2015,https://www.imdb.com/title/tt2503944/
0,Horror Thriller,296065,tt2965466,"A rookie cop's world is turned upside down when she comes face to face with Paymon - King Of Hell. Officer Jessica Loren has the last shift at a transitioning police station, assigned to wait for a crew picking up bio-hazard waste from the armoury. But unbeknownst to her, cult leader John Michael Paymon has haunted the department ever since he committed suicide in custody. Jessica is about to find out just how dangerous he still is, all alone on the graveyard shift.............",Fear the ones left behind.,Last Shift,5.7,156.0,2014,https://www.imdb.com/title/tt2965466/
0,Comedy,329263,tt3702996,"Mr. Müller is not satisfied with his new work at the Goethe-Gesamtschule. The early getting up and correcting exams annoy him. Director Gerster wants to improve the image of the Goethe-Gesamtschule because she wants to be a symbol of the new company. To achieve this, she wants to take away the partnership from the Schillergymnasium with a Thai school. So, Mr. Müller, Mrs. Schnabelstedt and the 10b must go on a school trip to Thailand.",,Fuck You Goethe 2,6.6,286.0,2015,https://www.imdb.com/title/tt3702996/
0,Drama,271736,tt3083008,"An Irish sports journalist becomes convinced that Lance Armstrong's performances during the Tour de France victories are fueled by banned substances. With this conviction, he starts hunting for evidence that will expose Armstrong.",Champion. Hero. Legend. Cheat.,The Program,6.1,176.0,2015,https://www.imdb.com/title/tt3083008/
0,Animation Comedy Family,159824,tt2510894,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",They're back to raise a little terror,Hotel Transylvania 2,6.7,1528.0,2015,https://www.imdb.com/title/tt2510894/
0,Thriller Horror,360784,tt2131532,A family takes refuge in a fallout shelter to avoid a dangerous outbreak.,Fear will find you.,Hidden,6.5,189.0,2015,https://www.imdb.com/title/tt2131532/
0,Romance Drama,306745,tt1658801,New Jersey car mechanic Stacie Andree and her police detective girlfriend Laurel Hester both battle to secure Hester's pension benefits after she was diagnosed with a terminal illness.,A true story of love and injustice.,Freeheld,7.1,168.0,2015,https://www.imdb.com/title/tt1658801/
0,Adventure Animation Fantasy,309809,tt1754656,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",Growing up isn't the problem... forgetting is.,The Little Prince,7.6,771.0,2015,https://www.imdb.com/title/tt1754656/
0,Drama Romance Comedy,330112,tt3774466,"When new kid in town Ed Wallis is given an assignment to interview an older person, he turns to his mysterious neighbor, Ashby Holt for help.  That new connection leads to unexpected journeys for both of them, as Ashby – who turns out to be a retired CIA assassin – deals with a terminal prognosis, and Ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate, Eloise.",Life is about knowing how to take a hit.,Ashby,6.2,191.0,2015,https://www.imdb.com/title/tt3774466/
0,Crime Drama,314402,tt4082068,Dheepan is a Sri Lankan Tamil warrior who flees to France and ends up working as a caretaker outside Paris.,When the war continues to rage in your heart and mind.,Dheepan,6.8,135.0,2015,https://www.imdb.com/title/tt4082068/
0,Action Adventure Fantasy,297762,tt0451279,An Amazon princess comes to the world of Man to become the greatest of the female superheroes.,Power. Grace. Wisdom. Wonder.,Wonder Woman,7.2,5025.0,2017,https://www.imdb.com/title/tt0451279/
0,Drama History,68730,tt0490215,"Two Jesuit priests travel to seventeenth century Japan which has, under the Tokugawa shogunate, banned Catholicism and almost all foreign contact.",Sometimes silence is the deadliest sound,Silence,7.0,754.0,2016,https://www.imdb.com/title/tt0490215/
0,Thriller Drama,296098,tt3682448,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.","In the shadow of war, one man showed the world what we stood for.",Bridge of Spies,7.2,2633.0,2015,https://www.imdb.com/title/tt3682448/
